race_id,timestamp,lap_number,source
38,1776635634.201,3,wall
38,1776635634.284,3,obstacle
38,1776635634.284,3,wall
38,1776635634.665,3,wall
38,1776635634.731,3,wall
38,1776635634.797,3,wall
38,1776635635.015,3,wall
38,1776635635.115,3,wall
38,1776635635.165,3,wall
38,1776635635.232,3,wall
38,1776635635.265,3,wall
38,1776635635.315,3,wall
38,1776635635.415,3,wall
38,1776635635.449,3,wall
38,1776635635.482,3,wall
38,1776635635.514,3,wall
38,1776635635.664,3,wall
38,1776635636.413,3,wall
38,1776635638.008,3,wall
38,1776635638.058,3,wall
38,1776635638.157,3,wall
38,1776635639.525,3,wall
38,1776635639.576,3,wall
38,1776635639.626,3,wall
38,1776635639.724,3,wall
38,1776635640.354,3,wall
38,1776635640.387,3,wall
39,1776635697.299,1,wall
39,1776635697.952,1,wall
39,1776635698.102,1,wall
39,1776635698.168,1,wall
39,1776635699.705,1,wall
39,1776635699.837,1,wall
39,1776635699.904,1,wall
39,1776635699.954,1,wall
39,1776635700.005,1,wall
39,1776635700.039,1,wall
39,1776635700.073,1,wall
39,1776635701.228,1,wall
39,1776635701.262,1,wall
39,1776635702.573,1,wall
39,1776635702.64,1,wall
39,1776635702.674,1,wall
39,1776635702.725,1,wall
39,1776635702.758,1,wall
39,1776635702.939,1,wall
39,1776635703.072,1,wall
39,1776635703.506,1,wall
39,1776635703.59,1,wall
39,1776635703.64,1,wall
39,1776635703.689,1,wall
39,1776635703.838,1,wall
39,1776635703.938,1,wall
39,1776635703.988,1,wall
39,1776635704.441,1,wall
39,1776635704.858,1,wall
39,1776635704.975,1,wall
39,1776635706.015,1,wall
39,1776635706.066,1,wall
39,1776635706.2,1,wall
39,1776635706.351,1,wall
39,1776635706.588,1,wall
39,1776635707.711,1,wall
39,1776635707.878,1,wall
39,1776635709.403,1,wall
39,1776635709.454,1,wall
39,1776635709.572,1,wall
39,1776635709.753,1,wall
39,1776635709.954,1,wall
39,1776635710.155,1,wall
39,1776635710.222,1,wall
39,1776635710.272,1,wall
39,1776635710.305,1,wall
39,1776635710.371,1,wall
39,1776635710.421,1,wall
39,1776635710.488,1,wall
39,1776635710.521,1,wall
39,1776635711.844,1,wall
39,1776635712.013,1,wall
39,1776635712.714,1,obstacle
39,1776635712.714,1,wall
39,1776635712.747,1,wall
39,1776635712.813,1,wall
39,1776635712.913,1,wall
39,1776635712.979,1,wall
39,1776635713.064,1,wall
39,1776635713.132,1,wall
39,1776635713.217,1,wall
39,1776635714.991,1,wall
39,1776635715.193,1,wall
39,1776635716.423,1,wall
39,1776635716.522,1,wall
39,1776635716.555,1,wall
39,1776635716.588,1,wall
39,1776635716.741,1,wall
39,1776635716.875,1,wall
39,1776635717.008,1,wall
39,1776635717.091,1,wall
39,1776635717.258,1,wall
39,1776635718.205,2,wall
39,1776635719.027,2,wall
39,1776635719.112,2,wall
39,1776635719.994,2,wall
39,1776635720.161,2,wall
39,1776635721.654,2,wall
39,1776635721.72,2,wall
39,1776635721.753,2,wall
39,1776635723.236,2,wall
39,1776635724.623,2,wall
39,1776635724.723,2,wall
39,1776635724.755,2,wall
39,1776635724.806,2,wall
39,1776635724.855,2,wall
39,1776635724.921,2,wall
39,1776635724.954,2,wall
39,1776635725.654,2,wall
39,1776635725.721,2,wall
39,1776635725.803,2,wall
39,1776635725.835,2,wall
39,1776635725.885,2,wall
39,1776635726.709,2,wall
39,1776635726.842,2,wall
39,1776635727.558,2,wall
39,1776635727.708,2,wall
39,1776635729.464,2,wall
39,1776635729.497,2,wall
39,1776635730.84,2,wall
39,1776635731.608,2,wall
39,1776635731.658,2,wall
39,1776635731.707,2,wall
39,1776635731.791,2,wall
39,1776635731.842,2,wall
39,1776635731.876,2,wall
39,1776635731.975,2,wall
39,1776635732.058,2,wall
39,1776635732.09,2,wall
39,1776635733.432,2,wall
39,1776635733.785,2,wall
39,1776635733.852,2,wall
39,1776635733.969,2,wall
39,1776635734.07,2,wall
39,1776635734.188,2,wall
39,1776635734.813,2,obstacle
39,1776635735.899,2,wall
39,1776635736.135,2,wall
39,1776635736.921,2,wall
39,1776635736.955,2,wall
39,1776635737.31,2,wall
39,1776635737.426,2,wall
39,1776635737.712,2,wall
39,1776635737.797,2,wall
39,1776635737.863,2,wall
39,1776635737.931,2,wall
39,1776635737.999,2,wall
39,1776635738.066,2,wall
39,1776635738.131,2,wall
39,1776635738.182,2,wall
39,1776635738.249,2,wall
39,1776635738.317,2,wall
39,1776635738.384,2,wall
39,1776635738.434,2,wall
39,1776635738.501,2,wall
39,1776635738.569,2,wall
39,1776635738.635,2,wall
39,1776635738.685,2,wall
39,1776635738.752,2,wall
39,1776635738.802,2,wall
39,1776635738.835,2,wall
39,1776635738.883,2,wall
39,1776635738.95,2,wall
39,1776635739.017,2,wall
39,1776635739.067,2,wall
39,1776635739.133,2,wall
39,1776635739.183,2,wall
39,1776635739.233,2,wall
39,1776635739.266,2,wall
39,1776635739.333,2,wall
39,1776635739.367,2,wall
39,1776635739.4,2,wall
39,1776635739.467,2,wall
39,1776635739.533,2,wall
39,1776635739.617,2,wall
39,1776635739.683,2,wall
39,1776635740.391,2,wall
39,1776635740.509,2,wall
39,1776635741.581,3,wall
39,1776635741.615,3,wall
39,1776635742.549,3,wall
39,1776635743.331,3,wall
39,1776635743.398,3,wall
39,1776635745.558,3,wall
39,1776635746.298,3,wall
39,1776635746.331,3,wall
39,1776635746.431,3,wall
39,1776635747.705,3,wall
39,1776635747.738,3,wall
39,1776635747.82,3,wall
39,1776635747.986,3,wall
39,1776635748.883,3,wall
39,1776635748.932,3,wall
39,1776635748.981,3,wall
39,1776635749.315,3,wall
39,1776635749.415,3,wall
39,1776635749.498,3,wall
39,1776635750.365,3,wall
39,1776635750.483,3,wall
39,1776635752.217,3,wall
39,1776635752.284,3,wall
39,1776635752.705,3,wall
39,1776635752.823,3,wall
39,1776635754.269,3,wall
39,1776635754.336,3,wall
39,1776635754.371,3,wall
39,1776635754.472,3,wall
39,1776635754.574,3,wall
39,1776635754.84,3,wall
39,1776635754.89,3,wall
39,1776635754.94,3,wall
39,1776635754.989,3,wall
39,1776635755.058,3,wall
39,1776635755.091,3,wall
39,1776635755.176,3,wall
39,1776635755.209,3,wall
39,1776635756.552,3,wall
39,1776635756.67,3,wall
39,1776635757.319,3,obstacle
39,1776635757.891,3,wall
39,1776635760.09,3,wall
39,1776635760.125,3,wall
39,1776635760.191,3,wall
39,1776635761.33,3,wall
39,1776635761.447,3,wall
39,1776635761.547,3,wall
39,1776635761.63,3,wall
39,1776635761.663,3,wall
39,1776635761.815,3,wall
40,1776635781.23,1,wall
40,1776635781.264,1,wall
40,1776635781.314,1,wall
40,1776635781.867,1,wall
40,1776635781.934,1,wall
40,1776635782.551,1,wall
40,1776635782.702,1,wall
40,1776635782.736,1,wall
40,1776635782.769,1,wall
40,1776635782.803,1,wall
40,1776635782.836,1,wall
40,1776635782.886,1,wall
40,1776635784.426,1,wall
40,1776635784.508,1,wall
40,1776635784.575,1,wall
40,1776635785.582,1,wall
40,1776635786.016,1,wall
40,1776635786.066,1,wall
40,1776635786.435,1,wall
40,1776635786.585,1,wall
40,1776635786.618,1,wall
40,1776635788.041,1,wall
40,1776635788.21,1,wall
40,1776635788.778,1,wall
40,1776635788.811,1,wall
40,1776635788.894,1,wall
40,1776635788.928,1,wall
40,1776635788.961,1,wall
40,1776635789.012,1,wall
40,1776635789.063,1,wall
40,1776635789.329,1,wall
40,1776635789.363,1,wall
40,1776635789.695,1,wall
40,1776635789.81,1,wall
40,1776635789.878,1,wall
40,1776635789.963,1,wall
40,1776635790.724,1,wall
40,1776635790.775,1,wall
40,1776635790.808,1,wall
40,1776635792.332,1,wall
40,1776635792.794,1,wall
40,1776635793.999,1,wall
40,1776635794.265,1,wall
40,1776635794.732,1,wall
40,1776635794.783,1,wall
40,1776635794.832,1,wall
40,1776635794.899,1,wall
40,1776635794.966,1,wall
40,1776635795.066,1,wall
40,1776635795.168,1,wall
40,1776635796.218,1,wall
40,1776635796.284,1,wall
40,1776635796.532,1,wall
40,1776635796.968,1,wall
40,1776635797.085,1,wall
40,1776635797.217,1,wall
40,1776635797.266,1,wall
40,1776635797.299,1,wall
40,1776635797.733,1,obstacle
40,1776635799.167,1,wall
40,1776635799.2,1,wall
40,1776635799.25,1,wall
40,1776635799.664,1,wall
40,1776635799.699,1,wall
40,1776635800.064,1,wall
40,1776635800.097,1,wall
40,1776635800.148,1,wall
40,1776635801.597,1,wall
40,1776635801.663,1,wall
40,1776635801.696,1,wall
40,1776635801.747,1,wall
40,1776635801.914,1,wall
40,1776635802.014,1,wall
40,1776635802.931,1,wall
40,1776635802.98,1,wall
40,1776635803.063,1,wall
40,1776635804.367,2,wall
40,1776635804.833,2,wall
40,1776635804.948,2,wall
40,1776635806.063,2,wall
40,1776635806.162,2,wall
40,1776635806.277,2,wall
40,1776635806.393,2,wall
40,1776635806.509,2,wall
40,1776635806.675,2,wall
40,1776635807.071,2,wall
40,1776635807.154,2,wall
40,1776635807.187,2,wall
40,1776635808.971,2,wall
40,1776635810.417,2,wall
40,1776635810.602,2,wall
40,1776635810.636,2,wall
40,1776635810.718,2,wall
40,1776635810.985,2,wall
40,1776635811.085,2,wall
40,1776635811.168,2,wall
40,1776635811.995,2,wall
40,1776635812.028,2,wall
40,1776635812.061,2,wall
40,1776635812.179,2,wall
40,1776635812.313,2,wall
40,1776635813.079,2,wall
40,1776635813.112,2,wall
40,1776635813.212,2,wall
40,1776635813.277,2,wall
40,1776635813.311,2,wall
40,1776635813.86,2,wall
40,1776635813.927,2,wall
40,1776635813.961,2,wall
40,1776635814.044,2,wall
40,1776635814.112,2,wall
40,1776635815.76,2,wall
40,1776635815.878,2,wall
40,1776635817.394,2,wall
40,1776635817.478,2,wall
40,1776635817.511,2,wall
40,1776635817.628,2,wall
40,1776635817.694,2,wall
40,1776635817.761,2,wall
40,1776635817.829,2,wall
40,1776635817.863,2,wall
40,1776635817.929,2,wall
40,1776635817.979,2,wall
40,1776635818.045,2,wall
40,1776635818.128,2,wall
40,1776635818.229,2,wall
40,1776635818.312,2,wall
40,1776635818.345,2,wall
40,1776635819.683,2,wall
40,1776635819.75,2,wall
40,1776635820.399,2,obstacle
40,1776635821.169,2,wall
40,1776635821.202,2,wall
40,1776635821.302,2,wall
40,1776635822.898,2,wall
40,1776635824.329,2,wall
40,1776635824.397,2,wall
40,1776635824.447,2,wall
40,1776635824.496,2,wall
40,1776635824.563,2,wall
40,1776635825.212,2,wall
40,1776635825.296,2,wall
40,1776635825.362,2,wall
40,1776635826.688,3,wall
40,1776635826.721,3,wall
40,1776635827.506,3,wall
40,1776635828.745,3,wall
40,1776635828.927,3,wall
40,1776635828.978,3,wall
40,1776635829.011,3,wall
40,1776635829.109,3,wall
40,1776635829.142,3,wall
40,1776635829.225,3,wall
40,1776635829.375,3,wall
40,1776635829.408,3,wall
40,1776635829.441,3,wall
40,1776635830.014,3,wall
40,1776635830.047,3,wall
40,1776635831.69,3,wall
40,1776635834.657,3,wall
40,1776635834.69,3,wall
40,1776635834.756,3,wall
40,1776635834.807,3,wall
40,1776635835.571,3,wall
40,1776635835.604,3,wall
40,1776635835.654,3,wall
40,1776635835.687,3,wall
40,1776635835.736,3,wall
40,1776635835.769,3,wall
40,1776635835.802,3,wall
40,1776635835.868,3,wall
40,1776635835.901,3,wall
40,1776635835.933,3,wall
40,1776635835.967,3,wall
40,1776635836.033,3,wall
40,1776635836.083,3,wall
40,1776635836.15,3,wall
40,1776635836.201,3,wall
40,1776635836.267,3,wall
40,1776635836.699,3,wall
40,1776635836.749,3,wall
40,1776635836.782,3,wall
40,1776635836.832,3,wall
40,1776635836.865,3,wall
40,1776635836.949,3,wall
40,1776635837.049,3,wall
40,1776635837.165,3,wall
40,1776635838.53,3,wall
40,1776635838.563,3,wall
40,1776635839.394,3,wall
40,1776635841.104,3,wall
40,1776635842.322,3,wall
40,1776635843.534,3,wall
40,1776635843.568,3,wall
40,1776635844.536,3,wall
40,1776635844.604,3,wall
40,1776635844.689,3,wall
40,1776635844.739,3,wall
40,1776635844.807,3,wall
40,1776635844.84,3,wall
40,1776635844.873,3,wall
40,1776635844.956,3,wall
40,1776635845.324,3,wall
40,1776635845.373,3,wall
40,1776635845.439,3,wall
40,1776635845.505,3,wall
40,1776635845.556,3,wall
40,1776635845.59,3,wall
40,1776635845.656,3,wall
40,1776635847.227,3,wall
40,1776635847.26,3,wall
40,1776635847.744,3,wall
40,1776635847.845,3,wall
40,1776635847.979,3,wall
40,1776635848.165,3,wall
40,1776635848.198,3,wall
40,1776635848.247,3,wall
40,1776635848.297,3,wall
40,1776635848.743,3,obstacle
40,1776635849.886,3,wall
40,1776635850.101,3,wall
40,1776635850.185,3,wall
40,1776635850.218,3,wall
40,1776635850.251,3,wall
40,1776635850.284,3,wall
40,1776635850.317,3,wall
40,1776635850.35,3,wall
40,1776635850.383,3,wall
40,1776635850.416,3,wall
40,1776635850.449,3,wall
40,1776635850.482,3,wall
40,1776635850.532,3,wall
40,1776635850.565,3,wall
40,1776635850.598,3,wall
40,1776635850.682,3,wall
40,1776635850.748,3,wall
40,1776635850.798,3,wall
40,1776635850.865,3,wall
40,1776635850.915,3,wall
40,1776635850.964,3,wall
40,1776635851.015,3,wall
40,1776635852.708,3,wall
40,1776635852.807,3,wall
40,1776635852.841,3,wall
40,1776635853.16,3,wall
40,1776635853.193,3,wall
41,1776635866.123,1,wall
41,1776635866.825,1,wall
41,1776635866.908,1,wall
41,1776635867.292,1,wall
41,1776635867.326,1,wall
41,1776635867.36,1,wall
41,1776635867.394,1,wall
41,1776635868.919,1,wall
41,1776635868.985,1,wall
41,1776635869.018,1,wall
41,1776635870.274,1,wall
41,1776635870.359,1,wall
41,1776635871.734,1,wall
41,1776635872.245,1,wall
41,1776635872.329,1,wall
41,1776635872.38,1,wall
41,1776635874.045,1,wall
41,1776635874.078,1,wall
41,1776635874.774,1,wall
41,1776635875.142,1,wall
41,1776635875.294,1,wall
41,1776635875.445,1,wall
41,1776635877.005,1,wall
41,1776635877.356,1,wall
41,1776635877.491,1,wall
41,1776635877.643,1,wall
41,1776635879.089,1,wall
41,1776635879.122,1,wall
41,1776635879.618,1,wall
41,1776635880.706,1,wall
41,1776635880.739,1,wall
41,1776635880.807,1,wall
41,1776635882.138,1,wall
41,1776635883.624,1,wall
41,1776635883.673,1,wall
41,1776635883.723,1,wall
41,1776635883.756,1,wall
41,1776635883.789,1,wall
41,1776635884.643,1,wall
41,1776635884.726,1,wall
41,1776635886.253,1,wall
41,1776635886.32,1,wall
41,1776635886.353,1,wall
41,1776635886.403,1,wall
41,1776635886.47,1,wall
41,1776635886.538,1,wall
41,1776635886.588,1,wall
41,1776635888.223,2,wall
41,1776635888.443,2,wall
41,1776635890.146,2,wall
41,1776635890.5,2,wall
41,1776635890.549,2,wall
41,1776635890.599,2,wall
41,1776635890.714,2,wall
41,1776635890.747,2,wall
41,1776635890.814,2,wall
41,1776635890.849,2,wall
41,1776635890.948,2,wall
41,1776635890.997,2,wall
41,1776635891.03,2,wall
41,1776635891.096,2,wall
41,1776635891.195,2,wall
41,1776635891.278,2,wall
41,1776635891.344,2,wall
41,1776635891.377,2,wall
41,1776635891.459,2,wall
41,1776635892.147,2,wall
41,1776635892.331,2,wall
41,1776635893.709,2,wall
41,1776635893.744,2,wall
41,1776635893.777,2,wall
41,1776635893.81,2,wall
41,1776635893.942,2,wall
41,1776635893.975,2,wall
41,1776635894.092,2,wall
41,1776635894.876,2,wall
41,1776635894.958,2,wall
41,1776635896.416,2,wall
41,1776635897.085,2,wall
41,1776635897.184,2,wall
41,1776635897.317,2,wall
41,1776635897.399,2,wall
41,1776635899.105,2,wall
41,1776635900.528,2,wall
41,1776635901.483,2,wall
41,1776635901.55,2,wall
41,1776635901.583,2,wall
41,1776635901.633,2,wall
41,1776635901.683,2,wall
41,1776635901.749,2,wall
41,1776635901.832,2,wall
41,1776635901.932,2,wall
41,1776635903.369,2,wall
41,1776635903.451,2,wall
41,1776635904.441,2,wall
41,1776635904.557,2,wall
41,1776635905.511,2,wall
41,1776635905.61,2,wall
41,1776635905.66,2,wall
41,1776635906.367,2,wall
41,1776635906.466,2,wall
41,1776635907.141,2,wall
41,1776635907.223,2,wall
41,1776635907.273,2,wall
41,1776635907.306,2,wall
41,1776635907.372,2,wall
41,1776635907.422,2,wall
41,1776635907.524,2,wall
41,1776635907.607,2,wall
41,1776635907.64,2,wall
41,1776635907.69,2,wall
41,1776635907.739,2,wall
41,1776635907.855,2,wall
41,1776635908.34,2,wall
41,1776635908.506,2,wall
41,1776635908.74,2,wall
41,1776635908.773,2,wall
41,1776635908.807,2,wall
41,1776635908.84,2,wall
41,1776635909.478,2,wall
41,1776635909.512,2,wall
41,1776635909.562,2,wall
41,1776635909.628,2,wall
41,1776635909.677,2,wall
41,1776635909.794,2,wall
41,1776635909.86,2,wall
41,1776635909.942,2,wall
41,1776635910.026,2,wall
41,1776635910.679,2,wall
41,1776635910.729,2,wall
41,1776635910.795,2,wall
41,1776635911.043,2,wall
41,1776635912.896,3,wall
41,1776635913.329,3,wall
41,1776635913.379,3,wall
41,1776635913.846,3,wall
41,1776635914.279,3,wall
41,1776635914.345,3,wall
41,1776635915.264,3,wall
41,1776635915.698,3,wall
41,1776635915.73,3,wall
41,1776635916.03,3,wall
41,1776635916.398,3,wall
41,1776635916.448,3,wall
41,1776635916.531,3,wall
41,1776635916.581,3,wall
41,1776635918.154,3,wall
41,1776635918.237,3,wall
41,1776635918.907,3,wall
41,1776635918.94,3,wall
41,1776635919.309,3,wall
41,1776635919.392,3,wall
41,1776635919.425,3,wall
41,1776635919.459,3,wall
41,1776635919.492,3,wall
41,1776635919.525,3,wall
41,1776635919.558,3,wall
41,1776635920.801,3,wall
41,1776635920.9,3,wall
41,1776635920.95,3,wall
41,1776635920.999,3,wall
41,1776635921.05,3,wall
41,1776635921.083,3,wall
41,1776635921.117,3,wall
41,1776635921.217,3,wall
41,1776635921.283,3,wall
41,1776635921.334,3,wall
41,1776635921.895,3,wall
41,1776635921.961,3,wall
41,1776635921.995,3,wall
41,1776635922.045,3,wall
41,1776635922.211,3,wall
41,1776635922.343,3,wall
41,1776635922.41,3,wall
41,1776635922.744,3,wall
41,1776635922.81,3,wall
41,1776635922.859,3,wall
41,1776635923.21,3,wall
41,1776635923.26,3,wall
41,1776635923.326,3,wall
41,1776635924.027,3,wall
41,1776635925.569,3,wall
41,1776635925.636,3,wall
41,1776635927.068,3,wall
41,1776635927.217,3,wall
41,1776635927.704,3,wall
41,1776635927.771,3,wall
41,1776635927.836,3,wall
41,1776635927.901,3,wall
41,1776635928.0,3,wall
41,1776635928.116,3,wall
41,1776635929.764,3,wall
41,1776635930.964,3,wall
41,1776635931.063,3,wall
41,1776635931.147,3,wall
41,1776635932.341,3,wall
41,1776635932.724,3,wall
41,1776635934.029,3,wall
41,1776635934.095,3,wall
41,1776635934.145,3,wall
41,1776635934.194,3,wall
41,1776635934.261,3,wall
41,1776635934.294,3,wall
41,1776635935.85,3,wall
41,1776635935.998,3,wall
41,1776635936.281,3,wall
42,1776635955.642,1,wall
42,1776635956.648,1,wall
42,1776635956.765,1,wall
42,1776635957.268,1,wall
42,1776635958.67,1,wall
42,1776635958.752,1,wall
42,1776635958.802,1,wall
42,1776635958.851,1,wall
42,1776635958.901,1,wall
42,1776635958.95,1,wall
42,1776635959.016,1,wall
42,1776635959.066,1,wall
42,1776635959.166,1,wall
42,1776635959.233,1,wall
42,1776635959.282,1,wall
42,1776635959.317,1,wall
42,1776635959.366,1,wall
42,1776635959.399,1,wall
42,1776635959.449,1,wall
42,1776635959.498,1,wall
42,1776635959.564,1,wall
42,1776635959.614,1,wall
42,1776635959.648,1,wall
42,1776635959.681,1,wall
42,1776635959.732,1,wall
42,1776635959.799,1,wall
42,1776635959.947,1,wall
42,1776635959.981,1,wall
42,1776635960.082,1,wall
42,1776635960.879,1,wall
42,1776635960.945,1,wall
42,1776635961.027,1,wall
42,1776635961.06,1,wall
42,1776635961.11,1,wall
42,1776635961.227,1,wall
42,1776635961.343,1,wall
42,1776635961.409,1,wall
42,1776635961.493,1,wall
42,1776635961.576,1,wall
42,1776635961.625,1,wall
42,1776635961.659,1,wall
42,1776635961.71,1,wall
42,1776635961.808,1,wall
42,1776635961.858,1,wall
42,1776635961.891,1,wall
42,1776635961.941,1,wall
42,1776635962.007,1,wall
42,1776635962.058,1,wall
42,1776635962.177,1,wall
42,1776635962.259,1,wall
42,1776635962.293,1,wall
42,1776635962.393,1,wall
42,1776635962.476,1,wall
42,1776635962.525,1,wall
42,1776635962.56,1,wall
42,1776635962.609,1,wall
42,1776635962.66,1,wall
42,1776635962.693,1,wall
42,1776635962.726,1,wall
42,1776635962.759,1,wall
42,1776635962.843,1,wall
42,1776635962.926,1,wall
42,1776635963.011,1,wall
42,1776635963.077,1,wall
42,1776635963.159,1,wall
42,1776635963.781,1,wall
42,1776635963.847,1,wall
42,1776635963.913,1,wall
42,1776635964.848,1,wall
42,1776635964.931,1,wall
42,1776635965.031,1,wall
42,1776635965.081,1,wall
42,1776635965.147,1,wall
42,1776635965.198,1,wall
42,1776635965.247,1,wall
42,1776635965.297,1,wall
42,1776635965.329,1,wall
42,1776635965.379,1,wall
42,1776635965.412,1,wall
42,1776635965.445,1,wall
42,1776635965.51,1,wall
42,1776635965.56,1,wall
42,1776635965.61,1,wall
42,1776635965.659,1,wall
42,1776635965.725,1,wall
42,1776635965.808,1,wall
42,1776635965.873,1,wall
42,1776635965.958,1,wall
42,1776635966.023,1,wall
42,1776635966.572,1,wall
42,1776635967.22,1,wall
42,1776635967.253,1,wall
42,1776635968.547,1,wall
42,1776635968.597,1,wall
42,1776635968.664,1,wall
42,1776635968.698,1,wall
42,1776635968.764,1,wall
42,1776635968.814,1,wall
42,1776635968.863,1,wall
42,1776635968.914,1,wall
42,1776635968.981,1,wall
42,1776635969.03,1,wall
42,1776635969.08,1,wall
42,1776635969.873,1,wall
42,1776635971.054,1,wall
42,1776635971.105,1,wall
42,1776635971.62,1,wall
42,1776635971.67,1,wall
42,1776635971.718,1,wall
42,1776635971.769,1,wall
42,1776635971.92,1,wall
42,1776635972.105,1,wall
42,1776635972.154,1,wall
42,1776635972.204,1,wall
42,1776635972.287,1,wall
42,1776635973.541,1,wall
42,1776635974.706,1,wall
42,1776635977.833,1,wall
42,1776635977.883,1,wall
42,1776635977.933,1,wall
42,1776635978.015,1,wall
42,1776635978.381,1,wall
42,1776635978.414,1,wall
42,1776635978.449,1,wall
42,1776635978.981,1,wall
42,1776635979.046,1,wall
42,1776635979.745,1,wall
42,1776635979.795,1,wall
42,1776635979.845,1,wall
42,1776635981.154,2,wall
42,1776635981.187,2,wall
42,1776635981.22,2,wall
42,1776635981.752,2,wall
42,1776635981.818,2,wall
42,1776635981.851,2,wall
42,1776635981.936,2,wall
42,1776635981.986,2,wall
42,1776635983.739,2,wall
42,1776635983.84,2,wall
42,1776635983.873,2,wall
42,1776635983.956,2,wall
42,1776635984.022,2,wall
42,1776635984.385,2,wall
42,1776635984.433,2,wall
42,1776635984.666,2,wall
42,1776635984.814,2,wall
42,1776635984.847,2,wall
42,1776635985.461,2,wall
42,1776635985.595,2,wall
42,1776635985.661,2,wall
42,1776635985.744,2,wall
42,1776635985.794,2,wall
42,1776635986.175,2,wall
42,1776635986.225,2,wall
42,1776635986.309,2,wall
42,1776635986.36,2,wall
42,1776635986.476,2,wall
42,1776635986.543,2,wall
42,1776635986.626,2,wall
42,1776635986.659,2,wall
42,1776635987.025,2,wall
42,1776635987.091,2,wall
42,1776635987.126,2,wall
42,1776635987.159,2,wall
42,1776635987.21,2,wall
42,1776635987.428,2,wall
42,1776635987.528,2,wall
42,1776635987.594,2,wall
42,1776635987.644,2,wall
42,1776635987.677,2,wall
42,1776635988.339,2,wall
42,1776635988.389,2,wall
42,1776635988.423,2,wall
42,1776635989.088,2,wall
42,1776635989.223,2,wall
42,1776635989.256,2,wall
42,1776635989.338,2,wall
42,1776635990.383,2,wall
42,1776635990.516,2,wall
42,1776635990.567,2,wall
42,1776635990.616,2,wall
42,1776635990.734,2,wall
42,1776635991.43,2,wall
42,1776635991.696,2,wall
42,1776635992.712,2,wall
42,1776635992.781,2,wall
42,1776635993.029,2,wall
42,1776635993.112,2,wall
42,1776635993.179,2,wall
42,1776635993.23,2,wall
42,1776635993.298,2,wall
42,1776635993.382,2,wall
42,1776635993.547,2,wall
42,1776635993.63,2,wall
42,1776635993.913,2,wall
42,1776635993.964,2,wall
42,1776635994.014,2,wall
42,1776635994.048,2,wall
42,1776635994.098,2,wall
42,1776635994.182,2,wall
42,1776635994.282,2,wall
42,1776635995.016,2,wall
42,1776635995.067,2,wall
42,1776635995.1,2,wall
42,1776635995.182,2,wall
42,1776635995.216,2,wall
42,1776635995.299,2,wall
42,1776635995.332,2,wall
42,1776635995.382,2,wall
42,1776635995.431,2,wall
42,1776635995.481,2,wall
42,1776635995.547,2,wall
42,1776635995.579,2,wall
42,1776635995.663,2,wall
42,1776635995.762,2,wall
42,1776635995.845,2,wall
42,1776635995.895,2,wall
42,1776635995.945,2,wall
42,1776635997.878,2,wall
42,1776635998.696,2,wall
42,1776635998.929,2,wall
42,1776635999.228,2,wall
42,1776636000.465,2,wall
42,1776636002.064,2,wall
42,1776636002.196,2,wall
42,1776636002.263,2,wall
42,1776636002.33,2,wall
42,1776636002.38,2,wall
42,1776636002.413,2,wall
42,1776636002.496,2,wall
42,1776636002.562,2,wall
42,1776636002.612,2,wall
42,1776636002.695,2,wall
42,1776636002.763,2,wall
42,1776636002.797,2,wall
42,1776636002.913,2,wall
42,1776636003.763,2,wall
42,1776636003.847,2,wall
42,1776636004.014,2,wall
42,1776636004.446,2,wall
42,1776636004.496,2,wall
42,1776636004.53,2,wall
42,1776636004.579,2,wall
42,1776636004.744,2,wall
42,1776636005.811,2,wall
42,1776636005.945,2,wall
42,1776636007.688,2,wall
42,1776636008.036,2,wall
42,1776636008.069,2,wall
42,1776636008.136,2,wall
42,1776636009.505,2,wall
42,1776636009.539,2,wall
42,1776636009.672,2,wall
42,1776636009.723,2,wall
42,1776636009.757,2,wall
42,1776636009.806,2,wall
42,1776636009.905,2,wall
42,1776636009.972,2,wall
42,1776636010.021,2,wall
42,1776636010.071,2,wall
42,1776636011.12,3,wall
42,1776636012.037,3,wall
42,1776636012.103,3,wall
42,1776636012.136,3,wall
42,1776636012.203,3,wall
42,1776636012.237,3,wall
42,1776636012.286,3,wall
42,1776636012.319,3,wall
42,1776636012.351,3,wall
42,1776636012.384,3,wall
42,1776636012.45,3,wall
42,1776636012.518,3,wall
42,1776636012.635,3,wall
42,1776636013.464,3,wall
42,1776636013.513,3,wall
42,1776636013.647,3,wall
42,1776636015.345,3,wall
42,1776636015.428,3,wall
42,1776636015.644,3,wall
42,1776636015.677,3,wall
42,1776636015.71,3,wall
42,1776636015.76,3,wall
42,1776636015.86,3,wall
42,1776636015.893,3,wall
42,1776636017.022,3,wall
42,1776636017.072,3,wall
42,1776636017.789,3,wall
42,1776636018.74,3,wall
42,1776636018.773,3,wall
42,1776636018.806,3,wall
42,1776636018.839,3,wall
42,1776636018.939,3,wall
42,1776636019.022,3,wall
42,1776636019.073,3,wall
42,1776636019.191,3,wall
42,1776636019.242,3,wall
42,1776636019.275,3,wall
42,1776636019.374,3,wall
42,1776636019.44,3,wall
42,1776636019.742,3,wall
42,1776636019.808,3,wall
42,1776636019.924,3,wall
42,1776636020.106,3,wall
42,1776636020.14,3,wall
42,1776636020.224,3,wall
42,1776636020.258,3,wall
42,1776636020.342,3,wall
42,1776636020.929,3,wall
42,1776636020.995,3,wall
